BOAT,HULL,WING_CONFIG_unk,MD4_SEL_DB_unk,MD4_SEL_RUD_unk,DATETIME,TIME_LOCAL_unk,race,leg,type,entry_bsp,exit_bsp,min_bsp,bsp_loss,entry_twa,exit_twa,orig_entry_twa,orig_exit_twa,entry_rh,exit_rh,entry_rh_stability,max_yaw_rate,db_down,two_DB_time,two_DB_Broadcast,flying,tws,pop_time,turn_min_rh,t_invert,t_to_lock,max_lat_gforce,max_fwd_gforce,max_gforce,drop_time_P,drop_time_S,unstow_time_P,unstow_time_S,stow_time_P,stow_time_S,boards_up_time_S,boards_up_time_P,press_sys_acc_start,press_sys_acc_end,press_sys_acc_delta,press_rake_acc_start,press_rake_acc_end,press_rake_acc_delta,pump_press_avg,pump_press_max,press_wing_acc_start,press_wing_acc_end,db_ud_ret_press_s_avg,db_ud_ret_press_s_max,db_ud_ret_press_p_avg,db_ud_ret_press_p_max,db_ud_ext_press_s_avg,db_ud_ext_press_s_max,db_ud_ext_press_p_avg,db_ud_ext_press_p_max,entry_heel,entry_pitch,exit_heel,exit_pitch,turning_time,t_swap,bsp_at_drop,heel_at_drop,pitch_at_drop,winward_rh_at_drop,db_cant_ret_press_p_avg,db_cant_ret_press_p_max,db_cant_ret_press_s_avg,db_cant_ret_press_s_max,db_cant_ext_press_p_avg,db_cant_ext_press_p_max,db_cant_ext_press_s_avg,db_cant_ext_press_s_max,entry_jib_lead,exit_jib_lead,entry_jib_sheet,exit_jib_sheet,entry_jib_sheet_pct,exit_jib_sheet_pct,max_rudder_angle,vmg_distance,b_diff,b_diff_1,b_diff_2,avg_TWD,distance,dist_2,bearing,bearing_2,theoretical_vmg,theoretical_target_vmg,theoretical_distance,theoretical_targ_distance,loss_vs_vmg,loss_vs_targ_vmg,drop_offset,drop_to_wind_axis,htw_bsp,entry_cant,exit_cant,cant_drop_target,cant_stow_target,dashboard,entry_tack
DEN,DEN,11.0,3.0,2.0,2025-01-19T03:12:36.200000+00:00,2025-01-19 16:12:55,05,4,gybe,82.2,70.65,57.12,25.080000000000005,153.1,143.2,153.1,-143.2,1197.0,879.1,1091.4,24.5,6.2,5.6,9.4,1,41.0,1.6,732.5,,2.0,0,0,0,,2.26,,0.13,0.0,,,4996.84,183.91320000000005,173.8928,10.020400000000052,203.9272,199.2,4.7272000000000105,181.657,357.97,154.4606,154.7524,49.20365000000001,129.68,137.56969999999998,363.56,9.864949999999999,172.43,77.29254999999999,149.86,1.7484,-1.9518,5.1423999999999985,-2.1706,3.6,19.0,82.26,0.31,-1.57,1085.62,35.5244,79.41,55.717400000000005,192.53,13.8068,61.92,30.082400000000003,81.14,74.6724,97.70939999999999,8.2584,10.1538,40.652,83.0134,6.7,673.6479753775926,1.6525480095345984,178.3434879239956,-1.6525480095345984,62.742549999999994,673.9,673.9282711054434,-118.91396207600441,61.09000199046541,74.31779999999999,66.8072,825.7533333333332,742.3022222222221,152.1053579557406,68.65424684462948,-0.5,4.4,,-0.22579999999999997,0.5760000000000001,1.0,-2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256336200.0&to=1737256376200.0&var-BOAT=DEN&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
DEN,DEN,11.0,3.0,2.0,2025-01-19T03:13:34.400000+00:00,2025-01-19 16:13:53,05,4,gybe,50.03,30.71,9.79,40.24,106.0,39.5,-106.0,39.5,545.1,159.3,2000.0,21.13,12.6,16.6,23.8,0,44.0,2.4,-297.4,,-1.6,0,0,0,3.48,,0.51,,,0.0,5234.98,,174.35039999999998,171.8832,2.467199999999991,200.042,181.38940000000002,18.65259999999998,184.4666,349.38,154.25199999999998,156.837,141.51745,356.95,96.1064,410.21,5.4906500000000005,9.39,78.19135000000001,255.91,4.818200000000001,-1.3409999999999997,8.015800000000002,-0.6768000000000001,6.8,2.2,52.19,8.68,0.77,1795.57,64.4944,171.76,161.9282,226.35,30.344,58.96,43.7526,134.85,97.6484,59.448,10.148399999999999,6.9475999999999996,88.15480000000001,53.30120000000001,17.3,149.3702349999778,33.268589825447194,33.268589825447194,-146.7326076825298,52.60339999999999,178.6,178.64940461777437,85.87198982544719,265.8707923174702,10.3052,36.49679999999999,114.50222222222222,405.5199999999999,-34.868012777755595,256.1497650000221,-0.5,14.6,,-4.3192,2.411,1.0,-2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256394400.0&to=1737256434400.0&var-BOAT=DEN&var-EntryExitAvgTime=5s&var-datasource=strm,port
DEN,DEN,11.0,3.0,2.0,2025-01-19T03:14:40+00:00,2025-01-19 16:14:59,05,5,tack,57.37,53.27,40.75,16.619999999999997,47.7,46.6,47.7,-46.6,1027.8,965.0,1622.5,37.44,4.6,4.8,9.4,0,43.0,0.4,269.7,,1.8,0,0,0,,2.16,,0.86,0.0,,,5119.41,183.49720000000002,169.488,14.009200000000021,202.571,187.80399999999995,14.767000000000053,180.217,351.97,155.8322,152.7018,115.06145000000001,288.41,130.61034999999998,354.48,20.73855,120.12,56.438300000000005,104.72,2.3973999999999998,-2.86,3.1000000000000005,-1.7871999999999997,4.0,-1.4,59.03,2.79,-2.27,664.46,109.48360000000002,162.08,159.8532,217.6,46.351400000000005,84.81,91.11259999999999,92.23,55.04560000000001,66.70060000000001,6.6172,7.681,40.6064,37.361000000000004,17.5,419.16262202577735,4.608445232143765,-4.608445232143765,175.38915211937618,62.851000000000006,420.5,420.5221505679267,58.242554767856234,238.24015211937618,39.7276,37.1396,441.41777777777776,412.6622222222222,22.255155752000405,-6.500399803555126,-0.5,3.2,,-5.43,2.745,4.0,-2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256460000.0&to=1737256500000.0&var-BOAT=DEN&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
DEN,DEN,11.0,3.0,2.0,2025-01-19T03:15:32+00:00,2025-01-19 16:15:51,05,5,tack,56.11,33.12,30.59,25.52,52.0,49.0,-52.0,49.0,974.2,245.9,2000.0,40.28,6.6,6.8,10.6,0,36.0,1.4,370.0,,1.6,0,0,0,2.54,,0.63,,,0.0,5346.94,,184.37439999999998,174.26159999999996,10.112800000000021,201.1774,182.32659999999998,18.85080000000002,168.5918,345.88,154.22,157.4538,131.3307,358.62,94.2455,263.99,19.12645,176.41,70.93299999999999,121.45,3.1274,-2.5978,6.521999999999999,-0.036999999999999984,5.2,-2.8,59.66,4.64,-2.59,1433.35,81.45519999999999,134.56,113.545,157.16,45.739000000000004,91.63,32.9136,67.03,65.18939999999999,72.7398,7.4752,8.083,32.7926,44.2034,13.2,326.44451750920535,12.529375501854474,12.529375501854474,-167.47279062684822,62.05045,334.4,334.4084855600797,74.57982550185447,254.57765937315176,32.158,36.11,357.31111111111113,401.22222222222223,30.866593601905777,74.77770471301687,-0.5,5.6,,-3.3884000000000003,7.7922,4.0,-2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256512000.0&to=1737256552000.0&var-BOAT=DEN&var-EntryExitAvgTime=5s&var-datasource=strm,port
DEN,DEN,11.0,3.0,2.0,2025-01-19T03:08:52.800000+00:00,2025-01-19 16:09:11,05,2,gybe,80.68,72.11,55.47,25.210000000000008,145.9,150.9,145.9,-150.9,1150.5,771.6,1413.1,26.23,6.4,5.2,8.6,1,40.0,1.2,427.8,,1.8,0,0,0,,2.05,,0.52,0.0,,,4778.02,186.0146,178.78179999999998,7.232800000000026,193.64239999999998,194.5932,-0.9508000000000152,148.74919999999997,332.45,157.0598,157.8206,112.3893,298.16,118.15920000000001,353.38,6.734949999999999,14.95,21.7152,219.52,2.026,-1.8076,2.9679999999999995,-1.8764,5.8,18.2,76.94,-4.35,-2.48,889.38,21.336200000000005,192.54,42.2672,207.26,20.810400000000005,69.05,22.4864,116.46,97.64920000000001,97.74,10.150400000000001,10.145,54.865399999999994,35.532199999999996,7.8,670.3026569606387,4.016543001480905,-175.98754325484975,4.016543001480905,60.8075,672.0,671.95306244472,-115.18004325484975,64.8240430014809,71.0608,39.501,789.5644444444443,438.9,119.26178748380562,-231.40265696063875,-0.5,4.8,,1.2022,0.7785999999999998,1.0,-2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256112800.0&to=1737256152800.0&var-BOAT=DEN&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:53:49.600000+00:00,2025-01-19 16:54:08,07,3,tack,68.85,45.57,37.93,30.919999999999995,71.2,72.9,-71.2,72.9,754.0,436.4,1847.6,31.59,5.6,5.4,8.4,1,37.0,0.4,485.0,,2.6,0,0,0,3.36,,0.13,,,0.0,7496.76,,184.76080000000002,172.2912,12.469600000000014,200.835,195.43540000000002,5.399599999999992,179.45629999999997,339.04,151.9192,154.77980000000002,94.9771,247.19,123.67975,325.62,140.2205,256.58,80.14170000000001,320.33,2.0408,-2.319,2.8394,-1.4808,6.4,17.6,57.32,-0.2,-1.92,843.23,68.54520000000001,103.07,142.6762,285.51,39.226800000000004,69.81,15.206199999999999,58.87,71.98620000000001,66.07079999999999,8.0336,7.545799999999999,31.6938,57.986000000000004,13.0,257.7482791356199,23.804665353125174,23.804665353125174,-156.19720413692465,57.176100000000005,281.7,281.7146437217515,80.98076535312518,260.97889586307537,22.1434,36.1768,246.03777777777776,401.96444444444444,-11.710501357842134,144.21616530882454,-0.5,3.6,,-3.9164,2.2416,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258809600.0&to=1737258849600.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,port
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:53:03.800000+00:00,2025-01-19 16:53:22,07,3,tack,62.77,39.77,28.93,33.84,42.7,58.3,42.7,-58.3,1086.3,697.6,1342.7,16.34,4.0,5.4,10.8,0,41.0,1.8,116.5,,4.2,0,0,0,,5.73,,0.13,0.0,,,7422.14,183.8748,171.75360000000003,12.12119999999996,201.05700000000002,182.08360000000002,18.973399999999998,190.40419999999997,349.69,156.1976,158.3258,135.5408,317.42,115.04514999999999,349.44,145.8478,348.3,46.5575,97.84,0.8319999999999999,-2.3308,4.5322,-0.3872,9.6,7.0,61.87,1.57,-2.34,1089.37,193.64,239.49,58.4634,102.4,36.742200000000004,118.76,31.8448,33.58,73.8028,73.336,8.187,8.1458,12.24,45.18220000000001,7.3,378.6305695484974,10.875774870526357,-10.875774870526357,169.12220719231237,62.038549999999994,385.6,385.55569891672303,51.162775129473644,231.16075719231236,46.3662,37.1692,515.18,412.991111111111,136.54943045150253,34.360541562613605,-0.5,0.2,,-5.253599999999999,-2.0674,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258763800.0&to=1737258803800.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:51:58.400000+00:00,2025-01-19 16:52:17,07,2,tack,54.39,46.3,40.35,14.04,86.3,44.2,-86.3,44.2,922.2,934.2,2000.0,28.93,6.0,5.4,10.0,0,38.0,0.2,266.3,,2.8,0,0,0,3.38,,0.13,,,0.0,7389.18,,184.00279999999998,171.01300000000003,12.989799999999946,198.04579999999999,183.76139999999998,14.284400000000005,172.6505,347.02,157.1712,154.0452,135.86180000000002,350.11,118.58509999999998,316.74,69.7744,150.82,57.221199999999996,341.17,1.6922,-1.5954000000000002,1.1547999999999998,-1.9482,5.0,-1.4,62.89,2.61,-2.37,767.63,35.192800000000005,154.53,126.77259999999998,199.19,22.76,49.52,14.957199999999998,49.57,100.0,83.40379999999999,10.34,8.978200000000001,35.627399999999994,23.430399999999995,11.4,345.8572902309936,17.361240853371378,17.361240853371378,-162.64106957757585,54.211999999999996,362.4,362.3658053020719,71.57324085337137,251.57093042242414,4.9628000000000005,4.705399999999998,55.14222222222223,52.2822222222222,-290.71506800877137,-293.5750680087714,-0.5,3.6,,-0.6406000000000001,-4.7476,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258698400.0&to=1737258738400.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,port
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:50:54.600000+00:00,2025-01-19 16:51:13,07,1,gybe,86.09,78.83,60.56,25.53,127.4,149.4,127.4,-149.4,1089.7,1015.1,2000.0,21.44,6.8,8.2,10.6,1,40.0,0.8,719.8,,1.4,0,0,0,,2.86,,0.13,0.0,,,7293.23,182.34240000000005,180.93359999999996,1.4088000000000989,199.92400000000006,204.1654,-4.241399999999942,171.83579999999998,341.32,154.6914,157.2496,111.4039,314.97,139.5909,348.55,83.6181,177.6,84.56895,157.84,2.4624000000000006,-1.8360000000000003,2.5128,-2.0353999999999997,5.2,13.0,84.03,0.46,-1.79,1236.13,14.5514,88.25,91.2112,159.85,28.223599999999998,69.94,49.9742,81.43,82.70559999999999,91.03759999999998,8.922000000000002,9.602200000000002,36.3868,36.0876,6.2,675.4632000919532,9.376030875796914,-170.6282379618213,9.376030875796914,58.744,684.6,684.6093058340989,-111.8842379618213,68.12003087579691,59.2114,51.999599999999994,657.9044444444445,577.7733333333333,-17.558755647508747,-97.68986675861993,-0.5,5.8,,0.061000000000000026,-0.033600000000000005,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258634600.0&to=1737258674600.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:34:28.800000+00:00,2025-01-19 16:34:47,06,4,tack,62.08,53.18,41.35,20.729999999999997,78.8,47.5,-78.8,47.5,747.3,878.3,2000.0,27.59,6.2,8.6,12.4,0,38.0,0.4,395.4,,2.6,0,0,0,3.43,,0.13,,,0.0,6366.19,,184.3434,168.609,15.734399999999994,197.771,139.58859999999999,58.1824,179.91825,345.14,157.28199999999998,152.441,134.74565,349.28,119.806,322.24,81.87574999999998,146.25,107.52225,323.21,2.5646000000000004,-1.7086,2.936000000000001,-2.0482,3.2,-1.6,63.15,2.4,-2.23,1177.47,73.7154,177.62,156.716,314.79,44.2734,46.43,17.9622,115.58,97.36060000000002,73.6986,10.126399999999999,8.1714,44.40520000000001,24.9518,11.5,399.0829289274439,21.447543935196293,21.447543935196293,-158.55525520610274,54.8138,428.8,428.77438853133697,76.2613439351963,256.2585447938973,18.4682,27.3112,205.2022222222222,303.4577777777777,-193.8807067052217,-95.62515114966618,-0.5,4.2,,-2.852,-2.7212,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257648800.0&to=1737257688800.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,port
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:36:44.800000+00:00,2025-01-19 16:37:03,06,6,gybe,69.65,64.58,44.48,25.17000000000001,144.4,145.9,144.4,-145.9,1114.0,976.7,1902.0,23.3,9.0,7.6,11.8,0,37.0,2.8,370.3,,2.8,0,0,0,,3.79,,0.13,0.0,,,6462.45,180.5424,177.9282,2.6141999999999825,203.41879999999998,199.89739999999998,3.5214,175.37699999999998,345.56,157.5152,161.53040000000001,99.46734999999998,327.14,149.01590000000002,351.7,112.37835,208.69,7.21165,48.35,1.1099999999999999,-1.2371999999999999,0.332,-1.5308000000000002,5.2,-12.0,72.25,2.24,-2.56,1001.13,34.9208,93.37,63.04379999999999,200.44,20.078200000000002,41.42,32.2846,94.52,74.526,75.74640000000001,8.241999999999997,8.3468,27.746199999999998,50.7218,9.1,543.9787377700483,4.430909414832669,-175.57243998762448,4.430909414832669,61.57885,545.6,545.6094446672785,-113.99358998762449,66.00975941483267,58.917199999999994,16.7274,654.6355555555555,185.85999999999999,110.6568177855072,-358.11873777004826,-0.5,6.4,,4.393599999999999,2.7490000000000006,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257784800.0&to=1737257824800.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:35:31.200000+00:00,2025-01-19 16:35:50,06,5,tack,58.68,49.98,40.8,17.880000000000003,45.9,42.9,45.9,-42.9,1032.1,889.9,1534.0,29.65,5.6,5.8,10.6,1,37.0,1.0,621.3,,2.4,0,0,0,,2.72,,0.13,0.0,,,6392.66,184.5322,175.68699999999998,8.845200000000006,202.37259999999998,196.6938,5.678799999999967,185.66060000000002,349.93,151.83259999999999,157.1554,121.64309999999999,317.84,141.39260000000002,348.64,12.299100000000001,113.07,85.71610000000001,156.84,0.8564,-2.4185999999999996,0.616,-1.6683999999999997,3.8,-1.8,60.89,0.47,-2.05,807.76,166.9594,196.53,84.3216,137.61,36.019000000000005,98.36,47.1374,47.44,52.126599999999996,65.1064,6.385,7.528000000000002,7.468,22.2218,11.8,406.5516015320977,2.702552469804459,-2.702552469804459,177.2949852037192,66.9078,407.0,407.004281696171,64.20524753019555,244.20278520371917,40.613,35.9058,451.25555555555553,398.9533333333333,44.70395402345781,-7.598268198764401,-0.5,3.6,,-5.384000000000001,-0.9162,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257711200.0&to=1737257751200.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:32:25.400000+00:00,2025-01-19 16:32:44,06,3,tack,59.01,58.18,41.76,17.25,42.9,63.2,-42.9,63.2,905.3,1060.2,2000.0,28.79,5.2,6.2,9.8,1,34.0,0.6,781.4,,1.8,0,0,0,2.05,,0.13,,,0.0,6244.11,,183.7922,169.13420000000002,14.657999999999987,200.87079999999997,180.8356,20.035199999999975,176.79555,351.44,154.45,155.0868,144.0282,348.79,122.4622,309.87,7.58935,10.36,8.6576,59.12,-0.6562,-2.501,-0.29400000000000004,-2.4502,4.8,-2.0,56.56,1.08,-2.14,938.35,70.95360000000001,93.63,205.33900000000003,214.86,38.4338,63.72,78.6974,140.85,59.15439999999999,60.824,6.9700000000000015,7.109,7.244000000000001,24.363200000000006,12.8,413.3190678106399,0.20207003071130458,0.20207003071130458,-179.80041327178336,63.193450000000006,413.3,413.32163830258,63.39552003071131,243.39303672821666,44.15720000000001,35.910599999999995,490.6355555555557,399.0066666666666,77.31648774491578,-14.312401143973318,-0.5,3.6,,-4.9830000000000005,-2.3667999999999996,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257525400.0&to=1737257565400.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,port
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:54:40.800000+00:00,2025-01-19 16:54:59,07,4,gybe,77.05,74.24,56.55,20.5,144.2,149.1,144.2,-149.1,1097.7,1074.6,1702.8,21.98,6.8,6.8,10.8,1,40.0,1.4,589.8,,2.4,0,0,0,,3.05,,0.13,0.0,,,7514.31,184.50180000000003,173.13459999999998,11.367200000000054,204.63800000000003,198.61239999999995,6.0256000000000824,151.75594999999998,351.23,154.2208,156.6922,79.06725,219.55,132.2372,350.39,64.47615,178.72,68.41799999999999,117.87,2.0391999999999997,-1.7812000000000001,0.9719999999999999,-2.0667999999999997,4.8,-7.2,79.49,2.75,-1.91,1120.8,81.7398,161.96,70.51679999999999,197.59,10.4834,61.39,37.374199999999995,106.66,79.1328,93.00480000000002,8.626800000000001,9.768799999999997,43.8542,48.088599999999985,5.9,657.2623767436031,3.8489581362278003,-176.155106325158,3.8489581362278003,62.82335,658.7,658.7482002615427,-113.33175632515798,66.6723081362278,64.9976,49.433600000000006,722.1955555555556,549.2622222222222,64.93317881195253,-108.00015452138086,-0.5,4.8,,4.0926,1.9094,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258860800.0&to=1737258900800.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:37:33+00:00,2025-01-19 16:37:52,06,6,gybe,77.76,39.29,36.68,41.080000000000005,158.2,85.8,-158.2,-85.8,1099.3,883.2,2000.0,29.88,8.0,,26.2,0,34.0,1.2,185.8,,3.6,0,0,0,4.49,,0.13,,,0.0,6458.5,,184.37040000000002,170.16459999999998,14.205800000000039,202.20680000000002,132.5802,69.62660000000002,184.67495000000002,339.96,155.09599999999998,104.2916,2.8816499999999996,8.09,143.6491,350.8,150.15855,157.42,89.8785,267.51,1.0983999999999998,-1.5906000000000002,1.222,-0.20759999999999998,14.6,6.4,72.12,-0.65,-1.88,900.6,25.040600000000005,180.73,85.645,200.31,15.174600000000005,96.85,24.093599999999995,59.89,75.9068,75.7698,8.36,8.3474,31.671399999999995,55.06660000000001,17.8,452.64229362632534,22.565365177979913,157.43251202040813,-22.565365177979913,62.6889,490.2,490.1684363610599,-139.87858797959188,40.123534822020076,73.6034,20.913799999999995,817.8155555555554,232.37555555555548,365.1732619292301,-220.26673807076986,-0.5,4.8,,4.2552,3.3358000000000003,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257833000.0&to=1737257873000.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,port
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:55:45.200000+00:00,2025-01-19 16:56:04,07,4,gybe,63.48,50.67,38.47,25.009999999999998,137.6,45.4,-137.6,45.4,805.7,910.0,2000.0,34.24,5.8,6.4,9.6,1,35.0,1.0,400.2,,2.0,0,0,0,3.25,,0.13,,,0.0,7610.65,,184.1728,167.7254,16.447399999999988,191.4856,169.53959999999998,21.946000000000026,172.83855,340.47,157.5712,153.341,140.85195,339.61,115.21485000000003,313.91,50.033,90.18,143.61825000000002,244.5,2.2893999999999997,-0.7292000000000001,0.6988,-2.3179999999999996,3.6,-20.2,54.34,2.03,-2.11,1046.05,52.52819999999999,196.72,125.72919999999998,292.91,32.4306,73.27,8.420399999999999,86.66,92.92,94.77060000000002,9.7274,9.9114,47.3564,11.485999999999999,15.9,165.64498530302794,14.71664032576939,14.71664032576939,-165.28446934596084,59.8887,171.3,171.2634517991554,74.60534032576939,254.60423065403916,42.669799999999995,10.283800000000001,474.1088888888888,114.26444444444445,308.46390358586086,-51.38054085858349,-0.5,4.2,,3.8402,-3.0523999999999996,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737258925200.0&to=1737258965200.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,port
ESP,ESP,11.0,3.0,2.0,2025-01-19T04:16:09.800000+00:00,2025-01-19 17:16:28,08,3,tack,58.52,48.68,34.92,23.6,43.1,51.7,43.1,-51.7,957.3,892.0,1770.2,34.42,5.6,6.6,11.0,1,38.0,0.8,410.5,,2.4,0,0,0,,2.97,,0.13,0.0,,,8774.45,184.196,168.78560000000002,15.410399999999981,201.92860000000002,130.28279999999998,71.64580000000004,182.3077,350.36,151.2134,160.0274,125.46315,319.03,142.92425,353.67,20.577799999999996,128.85,48.74360000000001,84.49,0.34,-2.6422000000000003,-0.04320000000000001,-2.0168,3.6,-1.4,51.21,-1.05,-3.04,956.4,153.7356,162.25,34.088,182.32,34.6768,87.74,19.544,28.35,56.001999999999995,45.879799999999996,6.711400000000001,5.890999999999999,13.748,23.218600000000002,14.1,405.3713136161854,3.391376048816312,-3.391376048816312,176.60615505060997,68.1862,406.1,406.08246830238033,64.79482395118367,244.79235505060996,44.451800000000006,36.291799999999995,493.9088888888889,403.24222222222215,88.53757527270352,-2.129091393963222,-0.5,3.6,,-4.8794,-1.7508,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737260149800.0&to=1737260189800.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:58:10.400000+00:00,2025-01-19 16:58:29,07,6,gybe,73.2,67.91,56.15,17.050000000000004,130.7,153.2,-130.7,153.2,955.8,960.7,2000.0,17.19,7.2,8.8,11.8,1,34.0,1.2,583.0,,1.0,0,0,0,3.7,,0.13,,,0.0,7753.2,,183.72240000000002,172.3112,11.411200000000008,201.2698,180.5618,20.708,187.5835,343.36,154.43619999999999,154.5184,155.00570000000005,353.43,106.10714999999999,313.12,42.25985,76.09,188.2107,330.64,1.9721999999999997,-1.4224,3.1878,-0.7278,7.8,-1.6,76.95,3.79,-1.14,1298.4,61.2144,130.89,78.7942,110.32,34.1624,75.6,15.5584,53.24,76.5248,95.92720000000001,8.41,10.005799999999999,36.422399999999996,44.228199999999994,5.1,588.8369987361425,5.675473196856899,174.32078192955385,-5.675473196856899,76.02365,591.7,591.7376999357737,-109.65556807044614,70.3481768031431,51.327000000000005,20.101199999999995,570.3000000000001,223.3466666666666,-18.536998736142436,-365.4903320694759,-0.5,6.4,,4.1402,1.9484000000000001,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737259070400.0&to=1737259110400.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,port
ESP,ESP,11.0,3.0,2.0,2025-01-19T03:58:50.600000+00:00,2025-01-19 16:59:09,07,6,gybe,75.0,64.99,53.53,21.47,149.8,142.2,149.8,-142.2,1157.0,664.1,2000.0,24.95,6.8,9.0,11.4,1,35.0,1.0,601.1,,2.0,0,0,0,,3.24,,0.13,0.0,,,7759.0,184.9562,172.92280000000002,12.033399999999972,202.946,188.74020000000002,14.205799999999982,180.93845000000002,302.71,154.255,157.4878,117.64119999999998,334.52,111.3034,299.15,139.48985,239.0,170.85299999999998,292.57,2.4774,-0.7192000000000001,3.874800000000001,-0.16040000000000001,5.4,0.0,73.42,4.72,-0.85,868.79,64.3014,76.45,13.852599999999997,256.69,18.502599999999997,47.42,9.3468,77.34,95.98639999999999,100.0,10.009999999999998,10.34,38.5658,60.23099999999999,8.2,553.4684780162489,1.417779620701765,178.57871215890407,-1.417779620701765,71.9612,553.6,553.6379687284636,-109.46008784109591,70.54342037929824,63.4504,18.8908,705.0044444444444,209.89777777777775,151.53596642819548,-343.5707002384712,-0.5,5.4,,1.9786000000000001,-1.7047999999999999,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737259110600.0&to=1737259150600.0&var-BOAT=ESP&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
